customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
13111,2009-12-21 09:00:00,2009-12-21 09:00:00,1,321.88,180,12,719,0,321.88,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13112,2010-06-16 17:03:00,2010-06-16 17:03:00,1,20.6,11,2,541,0,20.6,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13113,2010-03-28 16:13:00,2011-12-09 12:49:00,38,18603.04,4540,166,1,620,489.55368421052634,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13114,2009-12-09 09:56:00,2009-12-09 09:56:00,1,234.38,74,16,731,0,234.38,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13115,2010-04-19 13:29:00,2011-11-28 12:38:00,10,5494.7,3934,178,12,587,549.47,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,1,501.14,291,30,138,0,501.14,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13117,2010-03-26 13:50:00,2011-11-18 12:02:00,20,2643.81,2067,122,22,601,132.1905,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13118,2010-09-26 15:46:00,2011-11-20 12:46:00,9,2415.41,834,111,20,419,268.37888888888887,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13119,2010-02-09 08:38:00,2010-02-09 08:38:00,1,134.9,110,11,669,0,134.9,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13120,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.599999999999998,12,1,239,0,30.599999999999998,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13121,2011-03-15 16:47:00,2011-03-15 16:47:00,1,283.72999999999996,252,50,269,0,283.72999999999996,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13122,2011-04-13 14:12:00,2011-09-06 15:53:00,2,922.39,585,54,94,146,461.195,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
13123,2010-06-28 12:43:00,2010-08-24 10:18:00,2,506.75,268,36,473,56,253.375,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13124,2010-11-19 15:50:00,2011-09-11 12:45:00,4,4641.66,2738,216,90,295,1160.415,3,3,5,11,335,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13125,2010-07-04 11:58:00,2010-07-04 11:58:00,1,148.62,53,20,524,0,148.62,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13126,2010-03-02 12:24:00,2011-12-05 10:00:00,15,3998.25,3409,183,5,642,266.55,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13127,2011-09-23 10:26:00,2011-09-23 10:26:00,1,259.17,127,15,78,0,259.17,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13128,2010-03-18 15:08:00,2010-03-18 15:08:00,1,263.5,31,1,631,0,263.5,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13129,2010-06-28 11:54:00,2010-09-13 13:47:00,2,233.25,296,10,452,77,116.625,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13130,2011-09-06 15:30:00,2011-09-06 15:30:00,1,64.0,32,2,94,0,64.0,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13131,2010-02-09 09:47:00,2011-11-16 13:21:00,7,3313.77,1523,107,23,645,473.3957142857143,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13132,2011-03-23 12:44:00,2011-03-23 12:44:00,1,77.3,20,3,262,0,77.3,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13133,2010-09-06 15:30:00,2011-03-11 10:31:00,3,200.45000000000002,55,12,274,185,66.81666666666668,2,3,1,6,231,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13134,2010-10-19 13:21:00,2011-09-15 10:35:00,6,2475.23,1364,110,86,330,412.53833333333336,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13135,2010-08-05 17:28:00,2011-05-27 10:52:00,2,3371.45,4423,18,197,294,1685.725,2,2,5,9,225,About to Sleep,High Value,Trigger low-cost reactivation campaigns.
13136,2009-12-08 18:30:00,2011-10-14 13:41:00,13,6274.56,3109,204,56,674,482.65846153846155,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13137,2010-07-25 15:40:00,2011-11-29 12:09:00,16,7586.94,4238,628,11,491,474.18375,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13138,2010-11-08 11:45:00,2011-11-17 16:51:00,8,1467.24,718,41,22,374,183.405,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13139,2010-09-28 09:12:00,2011-11-23 13:54:00,8,8202.98,4614,214,16,421,1025.3725,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13140,2010-08-05 19:05:00,2011-08-23 15:33:00,6,1213.18,646,89,108,382,202.1966666666667,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13141,2009-12-09 13:34:00,2011-09-16 09:54:00,17,7656.08,5159,285,85,645,450.35764705882355,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13142,2011-11-20 16:07:00,2011-11-20 16:07:00,1,307.09,258,23,19,0,307.09,5,1,2,8,512,New Customers,Low Value,Focus on onboarding and driving the second purchase.
13143,2010-05-04 12:22:00,2010-05-04 12:22:00,1,405.1,198,23,585,0,405.1,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13144,2010-10-04 14:14:00,2011-01-11 11:15:00,2,135.35,29,6,333,98,67.675,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13145,2010-04-19 11:11:00,2011-10-31 12:45:00,8,1423.52,266,5,40,560,177.94,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13146,2011-11-13 15:29:00,2011-11-13 15:29:00,1,228.91,154,16,26,0,228.91,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13147,2011-09-01 12:28:00,2011-11-29 13:59:00,4,712.8000000000001,144,1,10,89,178.20000000000002,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13148,2009-12-07 15:26:00,2011-11-10 15:23:00,26,8497.82,4487,451,29,702,326.83923076923077,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13149,2011-02-23 13:57:00,2011-11-25 13:09:00,4,1676.06,1280,76,14,274,419.015,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13150,2010-03-19 09:03:00,2010-08-12 12:59:00,3,449.96999999999997,171,7,484,146,149.98999999999998,1,3,2,6,132,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13151,2010-03-22 10:26:00,2011-02-17 12:29:00,3,2465.21,813,131,296,332,821.7366666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13152,2010-01-14 10:01:00,2010-10-18 13:44:00,7,2146.38,977,114,417,277,306.6257142857143,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13153,2011-12-04 12:14:00,2011-12-04 12:14:00,1,486.22,418,15,6,0,486.22,5,1,2,8,512,New Customers,Low Value,Focus on onboarding and driving the second purchase.
13154,2009-12-04 08:46:00,2010-11-05 16:00:00,3,1624.84,976,78,399,336,541.6133333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13155,2010-08-05 09:30:00,2011-11-06 15:41:00,7,1750.18,909,79,33,458,250.0257142857143,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13156,2010-02-01 13:45:00,2010-11-19 13:09:00,3,1586.54,914,94,385,290,528.8466666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13157,2010-03-08 11:59:00,2011-10-21 13:50:00,9,5687.36,4762,173,49,592,631.9288888888889,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13158,2010-11-16 17:12:00,2011-09-06 11:58:00,5,1508.18,992,70,95,293,301.636,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13159,2011-08-16 11:44:00,2011-12-01 11:20:00,4,1429.35,1058,114,9,106,357.3375,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13160,2011-11-17 13:07:00,2011-11-17 13:07:00,1,91.8,56,4,22,0,91.8,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13161,2010-07-27 12:44:00,2011-01-30 14:03:00,2,472.13,105,30,313,187,236.065,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13162,2009-12-04 13:59:00,2011-08-09 15:59:00,16,9275.49,5755,186,122,613,579.718125,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13163,2010-04-08 16:21:00,2010-04-08 16:21:00,1,17.65,3,2,610,0,17.65,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13164,2010-02-10 11:52:00,2010-05-19 13:52:00,2,372.2,120,7,569,98,186.1,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13165,2010-10-22 17:04:00,2011-10-24 15:05:00,3,1451.16,1736,47,46,366,483.72,4,3,4,11,434,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13166,2010-10-21 14:29:00,2011-03-01 15:16:00,2,875.93,522,55,283,131,437.965,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
13167,2010-11-14 12:58:00,2011-11-21 12:24:00,5,1125.15,1007,64,19,371,225.03000000000003,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13168,2010-06-15 15:00:00,2011-11-03 12:56:00,5,1840.73,898,127,36,505,368.146,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13169,2010-05-26 15:58:00,2011-10-07 12:11:00,3,840.08,296,16,64,498,280.0266666666667,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13170,2011-11-13 12:19:00,2011-11-13 12:19:00,1,108.81,141,29,27,0,108.81,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13171,2011-02-13 14:16:00,2011-11-18 10:27:00,3,468.40999999999997,229,37,22,277,156.13666666666666,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13172,2010-11-04 15:10:00,2010-11-04 15:10:00,1,69.6,48,1,400,0,69.6,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13173,2009-12-10 12:52:00,2011-12-05 15:51:00,12,2565.76,1595,160,4,725,213.81333333333336,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13174,2009-12-04 15:40:00,2011-11-23 14:35:00,13,9364.42,4468,602,16,718,720.34,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13175,2009-12-04 12:11:00,2010-05-06 13:13:00,2,831.45,423,40,582,153,415.725,1,2,3,6,123,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13176,2011-10-24 15:43:00,2011-10-24 15:43:00,1,481.49,448,66,46,0,481.49,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13177,2010-10-05 10:35:00,2011-10-06 09:56:00,2,512.2,180,23,65,365,256.1,3,2,2,7,322,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
13178,2009-12-16 14:00:00,2011-11-13 16:14:00,21,14059.19,8778,194,26,697,669.4852380952382,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13179,2010-03-31 11:40:00,2010-03-31 11:40:00,1,572.3100000000001,368,34,619,0,572.3100000000001,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13180,2010-04-11 13:37:00,2010-04-11 13:37:00,1,86.1,42,4,607,0,86.1,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13181,2010-11-23 15:05:00,2010-11-23 15:05:00,1,359.69,171,19,381,0,359.69,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13182,2011-10-25 13:46:00,2011-10-25 13:46:00,1,121.18,201,11,45,0,121.18,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13183,2010-03-14 12:32:00,2011-12-02 10:30:00,15,7036.18,4027,64,8,627,469.07866666666666,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13184,2011-02-22 17:25:00,2011-11-25 12:02:00,10,1668.95,1662,138,15,275,166.895,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,1,71.4,12,1,268,0,71.4,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13186,2011-08-03 09:09:00,2011-10-31 11:40:00,3,1575.89,820,69,40,89,525.2966666666667,4,3,4,11,434,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13187,2010-03-25 17:18:00,2011-01-06 18:57:00,4,341.36,296,51,337,287,85.34,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13188,2011-11-28 15:28:00,2011-11-28 15:28:00,1,114.60000000000001,25,2,11,0,114.60000000000001,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
13189,2011-08-16 13:12:00,2011-11-21 10:39:00,2,260.68,842,29,19,96,130.34,5,2,1,8,521,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
13190,2009-12-07 12:13:00,2010-06-13 15:47:00,3,570.66,308,16,544,188,190.22,1,3,2,6,132,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13191,2010-02-19 17:02:00,2010-02-19 17:02:00,1,164.69,115,58,658,0,164.69,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13192,2010-01-22 08:37:00,2011-09-05 14:13:00,6,2558.58,1629,135,95,591,426.43,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13193,2011-10-09 14:30:00,2011-10-09 14:30:00,1,112.08,46,22,61,0,112.08,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13194,2010-10-14 11:54:00,2011-07-27 09:01:00,2,472.78,326,10,136,285,236.39,3,2,2,7,322,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
13195,2010-10-21 13:07:00,2010-10-21 13:07:00,1,136.73,70,43,414,0,136.73,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13196,2010-04-01 12:54:00,2011-11-28 13:54:00,7,3068.84,2006,141,11,606,438.4057142857143,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13197,2010-04-09 09:14:00,2010-04-09 09:14:00,1,373.01000000000005,204,19,610,0,373.01000000000005,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13198,2010-10-01 13:27:00,2011-11-29 15:17:00,8,4974.2300000000005,3449,265,10,424,621.7787500000001,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13199,2009-12-05 10:11:00,2011-12-06 12:30:00,68,16432.89,12019,61,4,731,241.66014705882353,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
