campaign_rank,customer_id,decision_date,churn_probability,predicted_churn,saved_model_threshold,policy_risk_floor,probability_alive,historical_revenue,expected_revenue_clv_12m,rfm_value_tier,clv_value_tier,rfm_segment,ml_cluster,cluster_name,recommended_action,action_basis,intervention_cost,assumed_recoverable_share,scenario_revenue_at_risk_proxy,scenario_expected_retention_benefit,scenario_expected_net_benefit,scenario_benefit_cost_ratio,breakeven_recoverable_share,priority_score,decision_status
268,16800,2011-12-10,0.6578676051047448,1.0,0.31000000000000005,0.2,1.0,1162.65,1321.471150162911,Medium Value,Core,New Customers,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,869.353060772687,2.6080591823180606,1.6080591823180606,2.6080591823180606,0.003834268818666888,92.0046016681047,selected
269,17253,2011-12-10,0.7188602147923924,1.0,0.31000000000000005,0.2,1.0,178.26,1208.072432481051,Low Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,868.4352082980963,2.6053056248942887,1.6053056248942887,2.6053056248942887,0.0038383212719643035,91.97584124245039,selected
270,12581,2011-12-10,0.9023879855812427,1.0,0.31000000000000005,0.2,1.0,197.71,961.8346620978874,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,867.9480431927278,2.6038441295781833,1.6038441295781833,2.6038441295781833,0.003840475659201604,91.94708081679609,selected
271,15065,2011-12-10,0.49175776766963486,1.0,0.31000000000000005,0.2,0.9715118511217782,3326.86,2621.460872721045,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1289.1237468025938,11.602113721223343,1.6021137212233434,1.1602113721223344,0.02585735730647256,91.91832039114178,selected
272,15556,2011-12-10,0.7693888419663177,1.0,0.31000000000000005,0.2,1.0,279.77,1125.5219375155368,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,865.9640201127651,2.597892060338295,1.5978920603382951,2.597892060338295,0.0038492746302545805,91.88955996548749,selected
273,16207,2011-12-10,0.7699460472188294,1.0,0.31000000000000005,0.2,1.0,394.38,1112.8653877946042,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,856.8463064191052,2.5705389192573156,1.5705389192573156,2.5705389192573156,0.0038902348161642375,91.8607995398332,selected
274,14703,2011-12-10,0.6717605947875798,1.0,0.31000000000000005,0.2,1.0,318.17,1270.3194018611978,Low Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,853.3505169644808,2.5600515508934425,1.5600515508934425,2.5600515508934425,0.0039061713411630565,91.83203911417888,selected
275,15758,2011-12-10,0.7581520940643576,1.0,0.31000000000000005,0.2,1.0,205.25,1125.5219375155368,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,853.3168138427773,2.5599504415283314,1.5599504415283314,2.5599504415283314,0.003906325621690488,91.80327868852459,selected
276,13532,2011-12-10,0.8341084978091078,1.0,0.31000000000000005,0.2,1.0,210.31,1021.1503260007456,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,851.7501644577626,2.5552504933732876,1.5552504933732876,2.5552504933732876,0.003913510642472708,91.77451826287029,selected
277,17146,2011-12-10,0.5458739716361306,1.0,0.31000000000000005,0.2,0.9473783698999145,5852.64,2350.055296630062,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1282.834018335977,11.545506165023792,1.5455061650237916,1.1545506165023791,0.025984135793788457,91.74575783721599,selected
278,15782,2011-12-10,0.593672991834968,1.0,0.31000000000000005,0.2,0.9741570604537465,4014.1,2160.775952296171,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1282.79432428472,11.54514891856248,1.5451489185624805,1.154514891856248,0.02598493983197177,91.71699741156169,selected
279,18216,2011-12-10,0.8135073140288535,1.0,0.31000000000000005,0.2,1.0,481.75,1042.609529131457,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,848.1704776246193,2.544511432873858,1.544511432873858,2.544511432873858,0.003930027537233606,91.6882369859074,selected
280,12349,2011-12-10,0.6138789186389196,1.0,0.31000000000000005,0.2,0.9732638194624106,4428.69,2088.597803664211,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1282.1461611850084,11.539315450665073,1.5393154506650735,1.1539315450665073,0.02599807599355552,91.6594765602531,selected
281,17357,2011-12-10,0.7508346347440901,1.0,0.31000000000000005,0.2,1.0,384.39,1125.5219375155368,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,845.0808528509386,2.5352425585528158,1.5352425585528158,2.5352425585528158,0.003944395760580899,91.63071613459879,selected
282,17985,2011-12-10,0.7333897733173482,1.0,0.31000000000000005,0.2,1.0,631.35,1151.7342972722768,Medium Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,844.6701551983305,2.5340104655949913,1.5340104655949913,2.5340104655949913,0.003946313614632992,91.60195570894449,selected
283,15379,2011-12-10,0.5886090338924571,1.0,0.31000000000000005,0.2,0.7026831237146652,4877.84,2176.629401139051,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1281.1837289463742,11.530653560517367,1.5306535605173668,1.1530653560517368,0.026017605890722755,91.57319528329019,selected
284,14357,2011-12-10,0.9095066241490083,1.0,0.31000000000000005,0.2,1.0,225.12,926.026712410484,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,842.2274290762639,2.5266822872287915,1.5266822872287915,2.5266822872287915,0.0039577591731834935,91.54443485763589,selected
285,13321,2011-12-10,0.749835824587151,1.0,0.31000000000000005,0.2,0.8732790932889772,567.36,1121.857172972076,Low Value,Core,Need Attention,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,841.2086983645266,2.52362609509358,1.5236260950935798,2.52362609509358,0.003962552146469695,91.5156744319816,selected
286,18014,2011-12-10,0.780923658698107,1.0,0.31000000000000005,0.2,1.0,162.22,1076.5738869747793,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,840.722018675187,2.522166056025561,1.522166056025561,2.522166056025561,0.00396484600056748,91.4869140063273,selected
287,17379,2011-12-10,0.6321973858902746,1.0,0.31000000000000005,0.2,1.0,389.71999999999997,1321.471150162911,Low Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,835.430606662407,2.506291819987221,1.5062918199872208,2.506291819987221,0.003989958360096706,91.458153580673,selected
288,12491,2011-12-10,0.8599868596488581,1.0,0.31000000000000005,0.2,1.0,460.40000000000003,971.2302697395694,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,835.2452696692457,2.505735809007737,1.5057358090077368,2.505735809007737,0.003990843713072834,91.42939315501869,selected
289,13986,2011-12-10,0.6828464232187353,1.0,0.31000000000000005,0.2,1.0,320.46,1223.0449274423302,Low Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,835.1518541398128,2.5054555624194386,1.5054555624194386,2.5054555624194386,0.0039912901070747065,91.40063272936439,selected
290,13522,2011-12-10,0.7921099095892901,1.0,0.31000000000000005,0.2,1.0,125.80000000000001,1053.6865033946588,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,834.6355209393984,2.503906562818195,1.503906562818195,2.503906562818195,0.0039937592514413985,91.3718723037101,selected
291,17793,2011-12-10,0.7499728199737532,1.0,0.31000000000000005,0.2,1.0,300.34000000000003,1112.8653877946042,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,834.6187931355038,2.5038563794065114,1.5038563794065114,2.5038563794065114,0.003993839296154158,91.3431118780558,selected
292,18067,2011-12-10,0.876033068181793,1.0,0.31000000000000005,0.2,1.0,396.33,952.6217214992771,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,834.5281295016333,2.5035843885049,1.5035843885048998,2.5035843885049,0.003994273189238026,91.3143514524015,selected
293,17523,2011-12-10,0.5313041763524211,1.0,0.31000000000000005,0.2,0.9537251510508123,652.74,2404.619464719535,Medium Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1277.584364143812,11.498259277294308,1.4982592772943075,1.1498259277294307,0.026090905828885947,91.2855910267472,selected
294,17232,2011-12-10,0.46679518936266284,1.0,0.31000000000000005,0.2,0.9528755403783663,417.77,1781.2207273190775,Low Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,831.4652667056088,2.494395800116826,1.494395800116826,2.494395800116826,0.004008986865489289,91.2568306010929,selected
295,17947,2011-12-10,0.8471763716129206,1.0,0.31000000000000005,0.2,1.0,176.68,980.8140815400616,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,830.9225148259686,2.492767544477906,1.492767544477906,2.492767544477906,0.004011605503350067,91.22807017543859,selected
296,14098,2011-12-10,0.8363185491082612,1.0,0.31000000000000005,0.2,1.0,147.35,990.5918620246177,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,828.4503488068792,2.485351046420637,1.4853510464206372,2.485351046420637,0.004023576473996235,91.19930974978429,selected
297,18205,2011-12-10,0.6674882354634365,1.0,0.31000000000000005,0.2,0.9266283203615778,517.36,1239.9738662739646,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,827.6679680199838,2.483003904059952,1.4830039040599519,2.483003904059952,0.004027379894026358,91.17054932413001,selected
298,16318,2011-12-10,0.8262424617559185,1.0,0.31000000000000005,0.2,1.0,328.15,1000.5696149715981,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,826.7131018323048,2.4801393054969147,1.4801393054969147,2.4801393054969147,0.00403203157896666,91.1417888984757,selected
299,13153,2011-12-10,0.5747889818079175,1.0,0.31000000000000005,0.2,1.0,486.22,1437.5110574742218,Low Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,826.2655170632307,2.478796551189692,1.478796551189692,2.478796551189692,0.004034215714557343,91.1130284728214,selected
300,18260,2011-12-10,0.5638210924393329,1.0,0.31000000000000005,0.2,0.4987999944763732,9947.26,2262.000865874435,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1275.3637992960407,11.478274193664365,1.4782741936643653,1.1478274193664366,0.02613633329700298,91.0842680471671,selected
301,12893,2011-12-10,0.7831685708142244,1.0,0.31000000000000005,0.2,1.0,176.55,1053.6865033946588,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,825.2141529498323,2.4756424588494967,1.4756424588494967,2.4756424588494967,0.004039355507195207,91.0555076215128,selected
302,17684,2011-12-10,0.8899441372020221,1.0,0.31000000000000005,0.2,1.0,239.41,926.026712410484,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,824.1120436021733,2.4723361308065197,1.4723361308065197,2.4723361308065197,0.004044757456478146,91.0267471958585,selected
303,15096,2011-12-10,0.8795327531475519,1.0,0.31000000000000005,0.2,1.0,219.39000000000001,934.7227637957487,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,822.1192858709637,2.466357857612891,1.4663578576128908,2.466357857612891,0.0040545616562223784,90.9979867702042,selected
304,15963,2011-12-10,0.6952664279159102,1.0,0.31000000000000005,0.2,0.9383323778852709,470.76,1180.6805501716892,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,820.887548627662,2.4626626458829857,1.4626626458829857,2.4626626458829857,0.004060645503645307,90.96922634454991,selected
305,16709,2011-12-10,0.35340389386208726,1.0,0.31000000000000005,0.2,0.9693075962150609,9056.01,3602.842287663763,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1273.258493431364,11.459326440882275,1.4593264408822755,1.1459326440882276,0.026179549168764443,90.9404659188956,selected
306,18240,2011-12-10,0.9089500110580984,1.0,0.31000000000000005,0.2,1.0,422.58,900.8959838853565,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,818.8694145147912,2.4566082435443732,1.4566082435443732,2.4566082435443732,0.004070653115440207,90.9117054932413,selected
307,15557,2011-12-10,0.7594131073351504,1.0,0.31000000000000005,0.2,1.0,468.91,1076.5738869747793,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,817.5643207833982,2.4526929623501945,1.4526929623501945,2.4526929623501945,0.004077151177707095,90.882945067587,selected
308,13673,2011-12-10,0.6272583399772519,1.0,0.31000000000000005,0.2,0.9365504074554488,387.44,1303.133507755385,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,817.4013608433761,2.452204082530128,1.4522040825301281,2.452204082530128,0.004077964012555688,90.8541846419327,selected
309,12749,2011-12-10,0.32042112945777856,1.0,0.31000000000000005,0.2,0.9852395031074981,6897.360000000001,3969.539581845164,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1271.9243562421855,11.44731920617967,1.4473192061796691,1.144731920617967,0.02620700922169178,90.8254242162784,selected
310,12658,2011-12-10,0.6749976419103412,1.0,0.31000000000000005,0.2,1.0,686.05,1208.072432481051,Medium Value,Core,New Customers,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,815.4460431815993,2.446338129544798,1.446338129544798,2.446338129544798,0.004087742360399194,90.7966637906241,selected
311,13160,2011-12-10,0.7073806295656039,1.0,0.31000000000000005,0.2,1.0,91.8,1151.7342972722768,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,814.7145322967615,2.4441435968902847,1.4441435968902847,2.4441435968902847,0.004091412637425694,90.76790336496981,selected
312,14638,2011-12-10,0.9369563772461954,1.0,0.31000000000000005,0.2,1.0,443.6,869.4629355188805,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,814.6488422136126,2.443946526640838,1.443946526640838,2.443946526640838,0.004091742552871984,90.7391429393155,selected
313,16026,2011-12-10,0.8796824789309742,1.0,0.31000000000000005,0.2,1.0,236.09,926.026712410484,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,814.609473929555,2.4438284217886648,1.4438284217886648,2.4438284217886648,0.004091940297789356,90.7103825136612,selected
314,15010,2011-12-10,0.8111329296540062,1.0,0.31000000000000005,0.2,1.0,308.94,1000.5696149715981,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,811.5949631146933,2.4347848893440798,1.4347848893440798,2.4347848893440798,0.004107139010006734,90.6816220880069,selected
